CITY,SCELL,NCELL,PrC2I9,C2I_Mean,std,SampleCount,WeightedC2I
sanxia,15513-128,253890-2,94,2.08,4.38,231,21714
sanxia,15513-128,253935-0,94,2.16,4.42,406,38164
sanxia,15513-128,253927-1,94,2.5,4.29,2429,228326
sanxia,15513-128,253798-1,93,1.87,4.81,190,17670
sanxia,15513-128,15472-129,92,3.19,4.11,836,76912
sanxia,15513-128,253934-1,92,-0.39,6.79,62,5704
sanxia,15513-128,259778-1,92,0.96,5.81,146,13432
sanxia,15513-128,253777-2,91,2.79,4.56,378,34398
sanxia,15513-128,15121-128,90,2.73,4.91,2691,242190
sanxia,15513-128,253894-0,90,3.28,4.54,3597,323730
sanxia,15513-128,47444-0,90,2.96,4.64,803,72270
sanxia,15513-128,7400-129,90,3.21,4.53,9295,836550
sanxia,15513-128,253939-1,90,2.25,5.29,4308,387720
sanxia,15513-128,253931-1,89,3.85,4.22,2733,243237
sanxia,15513-128,238397-2,89,3.33,4.72,583,51887
sanxia,15513-128,253927-2,89,3.67,4.44,1910,169990
sanxia,15513-128,47459-0,89,1.96,5.74,2626,233714
sanxia,15513-128,253771-0,89,3.07,4.83,3686,328054
sanxia,15513-128,253901-0,88,3.53,4.71,27801,2446488
sanxia,15513-128,253921-0,88,3.75,4.54,993,87384
sanxia,15513-128,124683-2,88,2.36,5.68,285,25080
sanxia,15513-128,124812-1,88,3.23,4.98,1373,120824
sanxia,15513-128,253940-0,88,1.31,6.64,232,20416
sanxia,15513-128,124711-1,88,2.97,5.08,1981,174328
sanxia,15513-128,253901-1,88,4.07,4.23,990,87120
sanxia,15513-128,5641-129,88,3.67,4.51,5243,461384
sanxia,15513-128,253941-0,88,2.69,5.37,3123,274824
sanxia,15513-128,253930-128,88,3.94,4.31,1750,154000
sanxia,15513-128,253786-0,87,1.54,6.72,178,15486
sanxia,15513-128,253939-0,87,4.15,4.3,6598,574026
sanxia,15513-128,7202-128,87,3.36,4.91,1048,91176
sanxia,15513-128,124812-0,87,4.42,4,1096,95352
sanxia,15513-128,253904-0,86,3.09,5.36,2844,244584
sanxia,15513-128,253911-0,86,3.04,5.53,365,31390
sanxia,15513-128,124711-2,86,3.45,5.11,5566,478676
sanxia,15513-128,253894-1,86,1.33,6.99,84,7224
sanxia,15513-128,7401-130,86,4.17,4.49,7558,649988
sanxia,15513-128,124911-0,86,3.36,5.31,85,7310
sanxia,15513-128,7400-130,86,3.68,5.01,1125,96750
sanxia,15513-128,253934-2,85,3.12,5.58,759,64515
sanxia,15513-128,259775-1,85,3.56,5.27,1878,159630
sanxia,15513-128,124813-0,85,3.81,5.06,804,68340
sanxia,15513-128,253896-0,85,2.82,6.01,901,76585
sanxia,15513-128,253927-0,85,3.6,5.12,5320,452200
sanxia,15513-128,253904-2,85,3.81,5.11,5790,492150
sanxia,15513-128,47444-1,84,4.55,4.46,2404,201936
sanxia,15513-128,7202-129,84,3.58,5.52,3089,259476
sanxia,15513-128,253932-1,84,3.09,5.91,68,5712
sanxia,15513-128,253824-1,84,2.38,6.73,64,5376
sanxia,15513-128,253898-2,83,2.82,6.55,812,67396
sanxia,15513-128,253931-0,83,4.17,5.13,3203,265849
sanxia,15513-128,7201-128,83,3.62,5.56,2129,176707
sanxia,15513-128,259775-0,83,4.13,5.02,1744,144752
sanxia,15513-128,253932-0,83,3.73,5.44,6551,543733
sanxia,15513-128,47459-1,82,3.57,5.88,665,54530
sanxia,15513-128,124683-1,82,3.6,5.85,90,7380
sanxia,15513-128,253893-0,82,3.91,5.46,1768,144976
sanxia,15513-128,259775-2,82,3.88,5.55,2350,192700
sanxia,15513-128,253904-1,81,4.13,5.45,3297,267057
sanxia,15513-128,253930-129,81,4.15,5.54,2974,240894
sanxia,15513-128,15310-128,81,4.17,5.51,3388,274428
sanxia,15513-128,253931-2,81,4.31,5.43,1777,143937
sanxia,15513-128,124673-2,81,4.05,5.6,4904,397224
sanxia,15513-128,274161-129,80,5.89,3.64,407,32560
sanxia,15513-128,253901-2,80,4.35,5.46,5130,410400
sanxia,15513-128,253908-0,80,3.74,6.25,84,6720
sanxia,15513-128,259782-0,80,4.37,5.6,2249,179920
sanxia,15513-128,124712-2,79,4.23,5.8,4012,316948
sanxia,15513-128,47443-0,79,4.33,5.75,12303,971937
sanxia,15513-128,15578-129,79,4.42,5.79,146,11534
sanxia,15513-128,7202-130,79,3.58,6.76,86,6794
sanxia,15513-128,253917-2,78,4.96,5.34,18693,1458054
sanxia,15513-128,259713-0,78,4.38,5.88,52,4056
sanxia,15513-128,253929-1,78,4.85,5.28,1045,81510
sanxia,15513-128,124924-2,78,5.14,5.03,230,17940
sanxia,15513-128,259772-2,78,6.27,3.59,460,35880
sanxia,15513-128,15583-129,76,4.49,6.52,111,8436
sanxia,15513-128,253929-0,76,5.68,4.71,693,52668
sanxia,15513-128,124711-0,76,5.43,5.1,2542,193192
sanxia,15513-128,15290-128,76,4.76,6.04,4220,320720
sanxia,15513-128,7401-128,76,5.44,5.02,50805,3861180
sanxia,15513-128,238397-0,75,5.57,5.15,10744,805800
sanxia,15513-128,253903-2,75,5.73,4.96,50886,3816450
sanxia,15513-128,259713-1,75,4.56,6.68,230,17250
sanxia,15513-128,253938-0,75,5.2,5.53,791,59325
sanxia,15513-128,124683-0,75,5.09,5.91,70,5250
sanxia,15513-128,259598-2,75,5.29,5.49,7013,525975
sanxia,15513-128,7401-129,75,5.48,5.18,10767,807525
sanxia,15513-128,15476-128,75,5.47,5.22,29189,2189175
sanxia,15513-128,259595-1,74,5.37,5.54,193,14282
sanxia,15513-128,124673-0,74,5.38,5.62,3361,248714
sanxia,15513-128,15113-129,74,5.24,5.76,66,4884
sanxia,15513-128,124809-1,74,4.77,6.44,86,6364
sanxia,15513-128,15578-128,74,4.51,6.86,81,5994
sanxia,15513-128,15301-129,73,5.93,4.9,21573,1574829
sanxia,15513-128,253814-2,73,4.79,6.9,76,5548
sanxia,15513-128,253893-1,73,6.07,4.85,222,16206
sanxia,15513-128,253910-1,73,4.19,7.76,54,3942
sanxia,15513-128,259778-2,72,5.95,5.19,18567,1336824
sanxia,15513-128,47443-2,72,6.2,4.9,19177,1380744
sanxia,15513-128,124818-0,72,6.27,4.73,19044,1371168
sanxia,15513-128,124681-1,72,5.92,5.17,206,14832
sanxia,15513-128,253936-2,71,5.4,6.44,70,4970
sanxia,15513-128,253771-1,71,5.88,5.74,3365,238915
sanxia,15513-128,253940-2,71,5.51,6.27,872,61912
sanxia,15513-128,15121-129,71,5.65,6,2082,147822
sanxia,15513-128,253798-2,70,5.86,6,86,6020
sanxia,15513-128,253892-2,70,5.23,7.3,60,4200
sanxia,15513-128,253905-1,70,5.97,5.81,2869,200830
sanxia,15513-128,253798-0,69,5.61,6.8,1438,99222
sanxia,15513-128,124673-1,68,6.13,5.96,3893,264724
sanxia,15513-128,253921-2,67,6.46,5.66,254,17018
sanxia,15513-128,274161-130,66,7.08,4.79,6811,449526
sanxia,15513-128,5641-130,66,6.77,5.33,11710,772860
sanxia,15513-128,253789-2,66,6.7,5.72,577,38082
sanxia,15513-128,15339-129,65,6.91,5.52,301,19565
sanxia,15513-128,253910-0,65,6.67,6.15,60,3900
sanxia,15513-128,238397-1,65,6.4,6.57,253,16445
sanxia,15513-128,259778-0,65,7.09,5.07,11595,753675
sanxia,15513-128,253891-2,65,6.4,6.82,84,5460
sanxia,15513-128,15113-130,65,6.15,7.48,1360,88400
sanxia,15513-128,253905-2,65,6.43,6.63,2165,140725
sanxia,15513-128,47443-1,64,6.91,5.86,14915,954560
sanxia,15513-128,253906-2,62,7.2,5.85,1605,99510
sanxia,15513-128,15311-130,62,7.31,5.34,58,3596
sanxia,15513-128,15513-129,62,7.21,5.88,18960,1175520
sanxia,15513-128,259723-0,61,7.5,5.33,80,4880
sanxia,15513-128,253903-0,61,7.27,6.27,1059,64599
sanxia,15513-128,124911-1,60,7.14,7.7,72,4320
sanxia,15513-128,253930-130,59,7.54,6.26,345,20355
sanxia,15513-128,253939-2,59,7.88,5.15,3790,223610
sanxia,15513-128,5641-128,58,7.92,5.13,4352,252416
sanxia,15513-128,253788-0,58,7.92,5.1,1422,82476
sanxia,15513-128,15512-129,57,7.75,6.82,134,7638
sanxia,15513-128,253893-2,57,7.91,5.82,646,36822
sanxia,15513-128,253905-0,57,7.91,5.77,180,10260
sanxia,15513-128,124677-0,52,8.64,6.43,2437,126724
sanxia,15513-128,15322-128,52,8.82,4.61,142,7384
sanxia,15513-128,253911-2,52,8.72,5.77,619,32188
sanxia,15513-128,253922-1,52,8.79,5.04,539,28028
sanxia,15513-128,259655-1,51,8.79,6,56,2856
sanxia,15513-128,253903-1,50,8.98,6.08,492,24600
sanxia,15513-128,253791-0,49,9.09,4.94,274,13426
sanxia,15513-128,15311-128,48,9.31,5.96,58,2784
sanxia,15513-128,253921-1,46,9.47,4.28,59,2714
sanxia,15513-128,15513-130,46,9.88,8.07,266,12236
sanxia,15513-128,15322-130,41,10.42,6.33,17134,702494
sanxia,15513-128,259655-2,41,10.63,7.41,76,3116
sanxia,15513-128,124675-0,40,10.27,5.17,60,2400
sanxia,15513-128,259723-2,36,10.33,3.68,171,6156
sanxia,15513-128,15469-128,32,11.33,5.05,66,2112
sanxia,15513-128,253791-2,31,11.25,4.45,56,1736
sanxia,15513-128,259595-2,29,11.63,4.82,547,15863
sanxia,15513-128,238379-0,21,12.86,4.88,328,6888
sanxia,15513-129,253915-1,100,-0.14,3.03,72,7200
sanxia,15513-129,253941-0,100,4.45,1.76,124,12400
sanxia,15513-129,124681-0,100,-0.18,3.23,154,15400
sanxia,15513-129,15301-128,100,1.35,1.63,96,9600
sanxia,15513-129,253773-0,100,-0.2,3.49,113,11300
sanxia,15513-129,253804-0,100,4.58,1.65,2905,290500
sanxia,15513-129,124912-2,100,-0.41,1.38,116,11600
sanxia,15513-129,253921-1,99,-0.76,4.09,68,6732
sanxia,15513-129,15117-128,99,2.15,2.8,4535,448965
sanxia,15513-129,253780-1,99,0.16,4.02,76,7524
sanxia,15513-129,259682-1,99,0.3,3.81,231,22869
sanxia,15513-129,259723-1,98,2.07,3.32,135,13230
sanxia,15513-129,259779-2,98,1.49,3.48,2312,226576
sanxia,15513-129,253922-1,98,0.2,4.33,298,29204
sanxia,15513-129,15117-130,98,2.32,3.22,5412,530376
sanxia,15513-129,259775-1,97,1.35,4.2,436,42292
sanxia,15513-129,253774-1,97,0.36,4.53,72,6984
sanxia,15513-129,253918-2,97,2.7,3.31,2927,283919
sanxia,15513-129,253929-2,97,3.52,2.81,882,85554
sanxia,15513-129,259782-2,97,0.65,4.57,80,7760
sanxia,15513-129,253890-2,97,0.21,4.79,272,26384
sanxia,15513-129,253929-1,96,2.11,3.87,2286,219456
sanxia,15513-129,5660-128,96,-1.28,5.7,294,28224
sanxia,15513-129,15294-129,96,1.32,4.27,1754,168384
sanxia,15513-129,253917-0,95,2.35,4.16,528,50160
sanxia,15513-129,259782-1,95,3.88,3.11,1049,99655
sanxia,15513-129,15479-129,95,1.7,4.54,479,45505
sanxia,15513-129,259682-2,94,0.77,5.32,332,31208
sanxia,15513-129,253922-0,94,4.24,3.05,775,72850
sanxia,15513-129,5660-129,94,3.74,3.35,767,72098
sanxia,15513-129,259772-1,94,3.38,3.54,218,20492
sanxia,15513-129,253918-0,93,2.65,4.39,1105,102765
sanxia,15513-129,253916-2,93,2.03,4.71,11274,1048482
sanxia,15513-129,253933-1,93,3.49,3.79,2240,208320
sanxia,15513-129,253900-1,93,2.27,4.66,648,60264
sanxia,15513-129,253900-2,93,3.34,3.9,668,62124
sanxia,15513-129,259779-1,93,3.65,3.61,792,73656
sanxia,15513-129,15476-130,92,-1.19,7.2,53,4876
sanxia,15513-129,253785-1,92,0.58,5.98,202,18584
sanxia,15513-129,253816-0,92,0.7,5.81,164,15088
sanxia,15513-129,253774-2,92,3.66,3.82,8940,822480
sanxia,15513-129,274161-128,92,2.13,4.79,25525,2348300
sanxia,15513-129,253902-1,91,6.63,1.77,54,4914
sanxia,15513-129,253929-0,91,3.41,4.17,2046,186186
sanxia,15513-129,15117-129,91,2.52,4.79,163,14833
sanxia,15513-129,253937-0,91,0.31,6.41,166,15106
sanxia,15513-129,124712-0,90,3.07,4.69,4686,421740
sanxia,15513-129,15512-129,90,2.67,4.86,90,8100
sanxia,15513-129,15512-128,89,3.27,4.76,483,42987
sanxia,15513-129,253931-2,89,2.02,5.77,221,19669
sanxia,15513-129,253891-1,89,2.98,4.91,406,36134
sanxia,15513-129,259713-2,89,5.95,2.48,304,27056
sanxia,15513-129,253816-2,88,1.4,6.54,227,19976
sanxia,15513-129,253907-1,88,5.57,2.91,454,39952
sanxia,15513-129,259778-1,88,3.97,4.35,3234,284592
sanxia,15513-129,253926-1,88,4.11,4.18,265,23320
sanxia,15513-129,253800-1,88,5.1,3.27,188,16544
sanxia,15513-129,253922-2,88,3.85,4.43,782,68816
sanxia,15513-129,253893-1,86,3.35,5.13,319,27434
sanxia,15513-129,124923-1,86,1.97,6.4,66,5676
sanxia,15513-129,253919-1,86,1.03,7.31,68,5848
sanxia,15513-129,253817-0,85,2.89,5.91,91,7735
sanxia,15513-129,253890-1,85,3.15,5.55,82,6970
sanxia,15513-129,253894-1,85,3.31,5.38,1299,110415
sanxia,15513-129,253893-0,85,3.78,4.99,5809,493765
sanxia,15513-129,253917-1,85,3.84,5.02,15412,1310020
sanxia,15513-129,253918-1,85,1.97,6.86,60,5100
sanxia,15513-129,253907-2,84,3.43,5.69,133,11172
sanxia,15513-129,124898-0,84,3.29,5.8,82,6888
sanxia,15513-129,15311-128,84,4.84,4.12,3579,300636
sanxia,15513-129,253905-1,83,4.12,5.14,3838,318554
sanxia,15513-129,274161-130,83,4.54,4.63,14887,1235621
sanxia,15513-129,253919-2,82,3.86,5.65,230,18860
sanxia,15513-129,124712-1,81,4.82,4.77,1854,150174
sanxia,15513-129,124898-1,81,4.89,4.69,5833,472473
sanxia,15513-129,5660-130,81,4.24,5.41,1724,139644
sanxia,15513-129,253921-2,81,3.24,6.56,68,5508
sanxia,15513-129,124924-1,80,4.47,5.4,72,5760
sanxia,15513-129,253895-2,79,4.61,5.44,113,8927
sanxia,15513-129,15301-129,79,4.79,5.13,12316,972964
sanxia,15513-129,7400-130,79,3.22,7.22,322,25438
sanxia,15513-129,15472-129,79,5.59,4.26,692,54668
sanxia,15513-129,253913-1,78,5.78,4.1,110,8580
sanxia,15513-129,253928-1,77,5.16,5.22,5263,405251
sanxia,15513-129,253938-1,77,3.84,6.94,98,7546
sanxia,15513-129,253823-1,77,4.42,6.27,107,8239
sanxia,15513-129,15476-129,76,5.35,5.23,257,19532
sanxia,15513-129,253941-1,75,5.03,5.81,137,10275
sanxia,15513-129,253939-1,74,5.89,4.95,4583,339142
sanxia,15513-129,124818-0,74,6.04,4.67,9909,733266
sanxia,15513-129,274161-129,73,3.69,8.47,9749,711677
sanxia,15513-129,253773-2,73,6.83,3.49,413,30149
sanxia,15513-129,259598-2,72,5.47,6.2,502,36144
sanxia,15513-129,253917-2,72,6.51,4.33,1744,125568
sanxia,15513-129,124712-2,72,6.36,4.62,31887,2295864
sanxia,15513-129,253903-2,71,6.22,4.93,17783,1262593
sanxia,15513-129,253789-1,71,6.99,3.57,3007,213497
sanxia,15513-129,15322-129,70,6.24,5.14,231,16170
sanxia,15513-129,253936-2,68,5.59,7.42,74,5032
sanxia,15513-129,253904-1,68,6.46,5.34,413,28084
sanxia,15513-129,15513-128,68,6.24,6.04,16871,1147228
sanxia,15513-129,15513-130,66,7.18,4.55,61,4026
sanxia,15513-129,124818-1,66,7,4.88,8818,581988
sanxia,15513-129,253928-2,66,7.03,4.69,1888,124608
sanxia,15513-129,253924-1,59,7.34,7.62,122,7198
sanxia,15513-129,253791-0,59,8.42,2.65,385,22715
sanxia,15513-129,253906-1,58,7.57,7.11,3152,182816
sanxia,15513-129,124675-0,58,8.48,2.72,100,5800
sanxia,15513-129,259775-2,58,8.61,2,342,19836
sanxia,15513-129,15113-130,57,7.77,6.73,9660,550620
sanxia,15513-129,15477-130,55,8.23,5.75,70,3850
sanxia,15513-129,15322-130,53,8.5,6.83,86351,4576603
sanxia,15513-129,253788-1,51,8.81,5.51,268,13668
sanxia,15513-129,47433-1,51,8.87,4.49,60,3060
sanxia,15513-129,253908-1,46,9.56,6.26,184,8464
sanxia,15513-129,15322-128,45,9.75,6.01,3450,155250
sanxia,15513-129,15294-128,42,10.27,5.92,1953,82026
sanxia,15513-129,124677-1,41,10.33,5.93,881,36121
sanxia,15513-129,124818-2,41,10.68,7.25,977,40057
sanxia,15513-129,47443-0,40,10.34,5.08,88,3520
sanxia,15513-129,15121-129,36,10.37,3.9,104,3744
sanxia,15513-129,15539-128,32,11.49,5.17,1128,36096
sanxia,15513-129,47434-2,31,12.33,6.59,457,14167
sanxia,15513-129,259782-0,31,10.22,2.45,156,4836
sanxia,15513-129,253915-2,28,11.38,4.07,109,3052
sanxia,15513-129,259598-1,27,11.92,4.8,80,2160
sanxia,15513-129,259723-0,23,13.58,6.24,76,1748
sanxia,15513-129,5641-130,22,12.98,5.13,773,17006
sanxia,15513-129,7401-129,18,14.14,5.64,170,3060
sanxia,15513-129,15294-130,17,13.88,5.17,113,1921
sanxia,15513-129,7202-129,5,16.38,4.36,168,840
sanxia,15513-129,124911-1,4,17.82,5.14,180,720
sanxia,15513-129,253909-2,3,17.1,4.28,58,174
sanxia,15513-129,124695-2,2,20.57,5.47,2495,4990
sanxia,15513-129,238379-1,1,14.23,2.39,350,350
sanxia,15513-129,47433-0,0,23.15,5.02,78,0
sanxia,15513-130,15583-128,98,2.03,3.37,313,30674
sanxia,15513-130,124677-0,98,2.66,2.96,1410,138180
sanxia,15513-130,253792-2,98,0.84,3.95,121,11858
sanxia,15513-130,5641-129,98,0.7,4.2,88,8624
sanxia,15513-130,253940-2,98,2.98,2.88,324,31752
sanxia,15513-130,124912-2,98,-0.67,4.93,119,11662
sanxia,15513-130,253811-0,98,2.01,3.47,639,62622
sanxia,15513-130,15512-128,98,2.88,2.96,91,8918
sanxia,15513-130,253933-1,97,1.43,4.12,74,7178
sanxia,15513-130,15125-130,97,1.4,3.97,2304,223488
sanxia,15513-130,253792-1,97,5.75,1.79,501,48597
sanxia,15513-130,124675-0,96,1.71,4.08,110,10560
sanxia,15513-130,253791-0,96,2.41,3.65,478,45888
sanxia,15513-130,253818-1,96,0.68,4.71,476,45696
sanxia,15513-130,253771-1,95,1.68,4.45,1451,137845
sanxia,15513-130,15479-128,95,3.66,3.32,64,6080
sanxia,15513-130,238379-0,95,1.97,4.3,402,38190
sanxia,15513-130,253786-2,94,2.72,4.13,297,27918
sanxia,15513-130,124911-1,94,3.46,3.65,2195,206330
sanxia,15513-130,124911-0,94,4.97,2.55,1030,96820
sanxia,15513-130,124677-2,93,3.43,3.82,4312,401016
sanxia,15513-130,253893-1,93,-0.28,6.41,164,15252
sanxia,15513-130,7401-129,92,2.81,4.5,2142,197064
sanxia,15513-130,253930-129,92,-0.42,6.73,106,9752
sanxia,15513-130,253796-0,91,3.6,3.98,480,43680
sanxia,15513-130,15301-129,91,4.59,3.32,299,27209
sanxia,15513-130,15125-129,90,3.48,4.26,976,87840
sanxia,15513-130,253771-0,90,6.09,2.27,812,73080
sanxia,15513-130,253821-1,89,3.71,4.38,486,43254
sanxia,15513-130,253815-0,89,3.72,4.33,1066,94874
sanxia,15513-130,15310-130,89,1.67,6.05,492,43788
sanxia,15513-130,15310-128,88,4.82,3.62,1200,105600
sanxia,15513-130,15513-129,88,5.72,2.83,456,40128
sanxia,15513-130,7401-130,88,2.92,5.08,807,71016
sanxia,15513-130,7400-130,88,3.7,4.42,80,7040
sanxia,15513-130,259723-0,86,3.24,5.29,63,5418
sanxia,15513-130,253927-2,85,5.08,3.78,1511,128435
sanxia,15513-130,253912-2,85,3.87,5.02,2785,236725
sanxia,15513-130,253798-2,84,4.72,4.31,279,23436
sanxia,15513-130,259779-1,83,3.73,5.56,550,45650
sanxia,15513-130,124911-2,83,3.98,5.26,327,27141
sanxia,15513-130,253791-2,82,3.83,5.57,183,15006
sanxia,15513-130,124683-2,80,4.57,5.21,182,14560
sanxia,15513-130,124695-1,79,4.55,5.54,1883,148757
sanxia,15513-130,253815-1,78,4.63,5.64,205,15990
sanxia,15513-130,5662-130,78,4.9,5.4,292,22776
sanxia,15513-130,253903-2,78,4.92,5.31,129,10062
sanxia,15513-130,253913-1,78,4.79,5.38,1079,84162
sanxia,15513-130,259598-1,76,5.37,5.18,2894,219944
sanxia,15513-130,47459-2,75,4.93,6.17,99,7425
sanxia,15513-130,253771-2,75,5.09,5.75,2150,161250
sanxia,15513-130,5641-130,74,5.27,5.68,1474,109076
sanxia,15513-130,15511-129,74,4.94,6.34,124,9176
sanxia,15513-130,15322-130,73,6.08,4.76,84506,6168938
sanxia,15513-130,238379-1,73,5.85,5.06,132,9636
sanxia,15513-130,253791-1,72,5.72,5.57,418,30096
sanxia,15513-130,253818-0,72,6.05,5.08,59,4248
sanxia,15513-130,253917-2,72,6.39,4.56,1297,93384
sanxia,15513-130,47434-2,71,5.97,5.5,5415,384465
sanxia,15513-130,15476-128,71,6.17,5.25,17647,1252937
sanxia,15513-130,124677-1,70,6.1,5.46,15290,1070300
sanxia,15513-130,15310-129,70,6.39,4.96,2779,194530
sanxia,15513-130,47443-2,69,6.03,5.92,9596,662124
sanxia,15513-130,253901-2,67,7.06,4.32,5428,363676
sanxia,15513-130,253804-0,67,5.85,6.96,365,24455
sanxia,15513-130,253905-1,67,6.5,5.72,140,9380
sanxia,15513-130,253790-1,66,6.66,5.79,76,5016
sanxia,15513-130,259598-0,65,6.93,5.29,691,44915
sanxia,15513-130,253789-1,63,7.6,4.14,1475,92925
sanxia,15513-130,15113-130,62,7.39,5.23,41166,2552292
sanxia,15513-130,259598-2,62,7.46,5.24,155,9610
sanxia,15513-130,259778-2,61,7.26,6.07,346,21106
sanxia,15513-130,238379-2,60,7.67,5.51,330,19800
sanxia,15513-130,253796-1,60,7.36,6.63,84,5040
sanxia,15513-130,15513-128,59,7.66,6.02,2207,130213
sanxia,15513-130,15539-128,59,7.69,5.55,3014,177826
sanxia,15513-130,253910-2,57,7.66,7.14,437,24909
sanxia,15513-130,259772-2,57,7.88,6.04,238,13566
sanxia,15513-130,15322-129,48,9.23,5.14,2581,123888
sanxia,15513-130,124711-2,46,9.6,6.29,67,3082
sanxia,15513-130,238397-2,44,10.14,8.1,140,6160
sanxia,15513-130,124695-2,40,9.97,3.93,296,11840
sanxia,15513-130,124898-1,39,10.63,5.75,564,21996
sanxia,15513-130,253890-2,36,11.63,7.47,182,6552
sanxia,15513-130,253908-1,33,11.85,6.51,52,1716
sanxia,15513-130,253773-0,30,12.13,5.98,60,1800
sanxia,15513-130,124675-2,28,12.34,5.86,100,2800
sanxia,15514-128,273929-128,99,2.19,2.77,216,21384
sanxia,15514-128,15427-128,85,4.67,4.12,84,7140
sanxia,15514-128,259584-3,70,5.98,5.62,772,54040
sanxia,15514-128,15513-129,66,6.68,5.66,942,62172
sanxia,15514-128,47469-0,60,7.33,6.57,752,45120
sanxia,15514-128,253949-1,60,7.6,5.82,154140,9248400
sanxia,15514-128,259584-0,57,7.87,6.02,56843,3240051
sanxia,15514-128,124681-0,56,8.26,5.24,874,48944
sanxia,15514-128,259584-2,55,8.1,6.57,15224,837320
sanxia,15514-128,273929-130,55,8.31,5.39,29010,1595550
sanxia,15514-128,47469-2,52,8.8,4.95,112,5824
sanxia,15514-128,15486-128,47,9.61,7.56,76,3572
sanxia,15514-128,15514-129,39,11.16,7.92,28161,1098279
sanxia,15514-128,15516-128,38,11.01,6.35,35488,1348544
sanxia,15514-128,253937-1,35,10.99,5.07,388,13580
sanxia,15514-128,15514-130,34,12.22,7.66,40538,1378292
sanxia,15514-128,15338-130,28,13.94,8.64,64,1792
sanxia,15514-128,15115-129,22,13.64,5.88,232,5104
sanxia,15514-128,124898-0,17,14.59,5.86,453,7701
sanxia,15514-128,124675-0,14,15.35,5.93,68,952
sanxia,15514-128,15469-128,12,12.79,3.24,114,1368
sanxia,15514-128,15484-130,11,15.58,5.47,66,726
sanxia,15514-128,253786-0,6,14.03,3.26,70,420
sanxia,15514-128,15469-130,6,15.24,4.06,126,756
sanxia,15514-128,47439-2,5,14.05,2.98,76,380
sanxia,15514-128,15115-130,4,17.32,4.83,94,376
sanxia,15514-128,253941-1,4,15.04,3.5,98,392
sanxia,15514-128,253904-1,3,15.91,3.77,70,210
sanxia,15514-128,253909-1,2,14.61,2.79,164,328
sanxia,15514-128,253926-0,2,22.22,6.53,82,164
sanxia,15514-128,253919-2,1,18.63,4.37,118,118
sanxia,15514-128,259779-1,1,16.88,3.49,86,86
sanxia,15514-128,124694-0,0,18.75,2.46,56,0
sanxia,15514-128,253892-1,0,18.9,3.68,84,0
sanxia,15514-128,253893-1,0,25.96,3.29,54,0
sanxia,15514-128,253892-0,0,19.55,3.98,94,0
sanxia,15514-128,124924-0,0,22.25,3.78,104,0
sanxia,15514-129,259761-2,98,2.08,3.29,98,9604
sanxia,15514-129,253950-2,93,3.73,3.63,4652,432636
sanxia,15514-129,7200-128,89,3.68,4.36,398,35422
sanxia,15514-129,7199-128,88,4.52,3.75,3541,311608
sanxia,15514-129,15311-129,86,7.45,1.45,76,6536
sanxia,15514-129,259682-2,86,4.57,4.13,1578,135708
sanxia,15514-129,253950-1,83,5.23,3.97,14636,1214788
sanxia,15514-129,253937-2,82,2.75,6.76,56,4592
sanxia,15514-129,15116-129,82,4.88,4.41,836,68552
sanxia,15514-129,5660-129,78,4.24,6.18,126,9828
sanxia,15514-129,259584-1,77,5.45,4.72,77414,5960878
sanxia,15514-129,259584-3,76,5.51,4.89,2276,172976
sanxia,15514-129,253949-2,74,6.02,4.53,27204,2013096
sanxia,15514-129,15516-130,74,5.84,4.85,66540,4923960
sanxia,15514-129,124923-1,74,5.1,5.94,12289,909386
sanxia,15514-129,259782-1,73,5.55,5.73,13936,1017328
sanxia,15514-129,253950-0,70,6.01,5.69,16209,1134630
sanxia,15514-129,259781-2,69,6.5,5.04,1640,113160
sanxia,15514-129,259781-0,67,6.75,5.14,736,49312
sanxia,15514-129,124898-0,65,6.68,5.82,44058,2863770
sanxia,15514-129,259781-1,65,7.04,5.23,51771,3365115
sanxia,15514-129,253937-1,62,7.17,6.1,22188,1375656
sanxia,15514-129,5660-130,62,6.44,8.04,326,20212
sanxia,15514-129,15115-129,61,7.2,6.68,11873,724253
sanxia,15514-129,15516-129,60,7.77,4.64,52,3120
sanxia,15514-129,47439-0,57,8.42,3.07,110,6270
sanxia,15514-129,253930-130,53,8.71,4.35,56,2968
sanxia,15514-129,15516-128,52,8.65,6.37,34970,1818440
sanxia,15514-129,273929-130,51,8.82,6.16,18733,955383
sanxia,15514-129,259584-2,49,9.17,6.87,47928,2348472
sanxia,15514-129,259682-1,48,9.33,5.9,23740,1139520
sanxia,15514-129,124685-1,46,9.52,5.14,58,2668
sanxia,15514-129,253915-1,46,9.58,5.68,11531,530426
sanxia,15514-129,47468-1,44,9.93,6.33,134,5896
sanxia,15514-129,5660-128,44,10.1,6.82,478,21032
sanxia,15514-129,124687-1,43,9.83,4.44,82,3526
sanxia,15514-129,15514-130,39,11.14,7.78,50973,1987947
